transcript_id,CM_D18_R2,CM_D3_R2,CM_D0_R2,CM_D18_R1,CM_D3_R1,CM_D0_R1
ENST00000403712,25,0,0,5,0,19
ENST00000356150,14,0,0,4,0,30
ENST00000890691,12,6,6,6,8,2
ENST00000890690,10,0,192,9,0,8
ENST00000403657,22,55,27,40,25,418
ENST00000473104,1,0,0,0,12,1
MSTRG.22934.19,24,0,0,1,0,0
MSTRG.22934.21,1000,246,324,1359,248,111
MSTRG.22934.22,41,0,87,83,0,58
ENST00000451005,15,3,5,51,0,6
ENST00000472012,16,2,7,41,12,7
ENST00000431160,4,1,1,2,4,3
ENST00000471948,56,0,10,30,8,30
ENST00000481932,2,6,2,1,0,2
ENST00000497051,4,8,2,4,4,5
ENST00000402632,96,57,58,117,44,103
ENST00000602998,29,20,10,41,20,9
ENST00000605370,42,34,4,29,13,14
ENST00000484125,3,2,5,27,5,2
ENST00000407983,119,118,75,29,59,113
ENST00000439645,10,17,9,16,6,18
ENST00000405233,11,11,1,18,8,19
ENST00000480874,67,60,52,47,45,45
ENST00000272067,1209,947,394,568,687,1015
ENST00000272065,732,1287,1647,1108,327,1386
ENST00000453390,273,424,1553,890,241,573
ENST00000484464,2,7,4,2,8,11
ENST00000463831,651,660,272,334,727,741
ENST00000896929,19,25,53,0,33,0
ENST00000896930,2,0,0,20,0,0
ENST00000933737,0,0,0,0,0,0
ENST00000896867,0,0,35,0,0,0
ENST00000896868,0,0,0,0,0,0
ENST00000718109,0,4,0,0,0,0
ENST00000896869,0,0,22,0,0,0
ENST00000896870,0,0,0,0,0,0
ENST00000405941,0,0,13,0,0,0
ENST00000418447,0,0,1,0,0,5
ENST00000461640,0,0,1,9,0,3
ENST00000783571,0,0,0,0,0,0
ENST00000783572,0,0,0,0,0,0
ENST00000435573,0,0,0,0,0,0
ENST00000624944,0,0,0,0,0,0
ENST00000783840,0,0,0,0,0,0
ENST00000783232,0,0,0,0,0,0
ENST00000783227,0,0,0,0,0,0
ENST00000783294,0,0,0,0,0,0
ENST00000439196,0,0,0,0,0,0
ENST00000668697,0,0,0,0,0,0
ENST00000783228,0,0,0,0,0,0
ENST00000783229,0,0,0,0,0,0
ENST00000783230,0,0,0,0,0,0
ENST00000783703,0,0,0,0,0,0
ENST00000670510,0,0,0,0,0,0
ENST00000433724,0,0,0,0,0,0
ENST00000456255,0,0,5,0,0,0
ENST00000783231,0,0,0,0,0,0
ENST00000783442,0,0,0,0,0,0
ENST00000783444,0,0,0,0,0,0
ENST00000783445,0,0,0,0,0,0
ENST00000783438,0,0,0,0,0,0
ENST00000783443,0,0,0,0,0,0
ENST00000783116,0,0,0,0,0,0
ENST00000783452,0,0,0,0,0,0
ENST00000783439,0,0,0,0,0,0
ENST00000783457,0,0,0,0,0,0
ENST00000783446,0,0,0,0,0,0
ENST00000606068,0,11,0,5,2,0
ENST00000783453,0,0,0,0,5,0
ENST00000783459,0,0,0,0,0,0
ENST00000783463,0,0,0,0,0,0
ENST00000783460,0,0,0,0,0,0
ENST00000783447,0,0,0,0,0,0
ENST00000783461,0,0,0,0,0,0
ENST00000783434,0,0,0,0,0,0
ENST00000783435,0,0,0,0,0,0
ENST00000783436,0,0,0,0,1,0
ENST00000783437,0,0,0,0,0,0
ENST00000783467,0,0,0,0,0,0
ENST00000431542,0,0,0,0,0,0
ENST00000783448,0,0,0,0,0,0
ENST00000783449,0,0,0,0,0,0
ENST00000783462,0,0,0,0,0,0
ENST00000783454,0,0,0,0,2,18
ENST00000783468,0,0,0,0,0,0
ENST00000783440,0,0,0,0,0,0
ENST00000783451,0,0,0,0,0,0
ENST00000783441,0,0,0,0,0,0
ENST00000783455,0,4,0,0,11,0
ENST00000783450,0,0,0,0,0,0
ENST00000783464,0,0,0,0,0,8
ENST00000783465,0,0,0,0,0,0
ENST00000783456,0,0,0,0,0,0
ENST00000425850,0,0,0,0,0,10
ENST00000783458,0,0,0,0,0,0
ENST00000783118,0,3,0,0,0,0
ENST00000415700,0,0,0,0,0,0
ENST00000621134,0,0,0,0,0,0
ENST00000655805,0,0,0,0,0,0
ENST00000670082,0,0,0,0,0,0
ENST00000655894,0,2,0,0,0,0
ENST00000648115,0,0,0,0,0,0
ENST00000671221,0,4,0,0,4,0
ENST00000783123,0,0,0,0,0,0
ENST00000662432,0,0,0,0,0,0
ENST00000783119,0,0,0,0,0,0
ENST00000783120,0,0,0,0,0,0
ENST00000783121,0,0,0,0,0,0
ENST00000659656,0,0,0,0,0,0
ENST00000663151,0,0,0,0,0,0
ENST00000783122,0,0,0,0,0,0
ENST00000783124,0,3,0,0,1,0
ENST00000281017,576,333,210,474,374,477
ENST00000432667,87,0,71,0,0,132
ENST00000355654,56,0,37,0,0,73
ENST00000497508,7,15,14,71,23,17
ENST00000477202,32,85,59,61,81,108
ENST00000445418,3,5,3,9,5,23
MSTRG.22943.1,5,16,9,13,8,15
ENST00000783466,4,65,2,20,30,14
ENST00000693641,19,40,9,10,56,0
ENST00000783117,2,9,2,0,18,13
ENST00000758261,0,0,0,0,0,0
ENST00000758262,0,0,0,0,0,0
ENST00000758263,0,0,0,0,0,0
ENST00000445279,0,18,0,0,0,0
ENST00000449405,0,0,0,0,0,0
ENST00000427019,0,0,0,0,0,0
ENST00000684906,0,3,2,0,8,16
ENST00000758549,0,8,14,2,0,14
ENST00000758563,0,0,0,0,0,0
ENST00000758562,0,0,0,0,0,0
ENST00000758560,0,0,0,0,0,0
ENST00000456949,0,0,0,0,0,0
ENST00000689552,0,0,0,0,0,0
ENST00000691420,0,0,0,0,0,0
ENST00000692544,0,0,0,0,0,0
ENST00000758552,0,0,0,0,0,0
ENST00000758553,0,0,0,0,0,37
ENST00000758555,0,0,0,0,0,0
ENST00000758550,0,0,0,0,0,0
ENST00000758551,0,0,0,0,0,0
ENST00000758557,0,0,0,0,0,0
ENST00000758545,0,0,0,0,0,0
ENST00000758554,0,0,0,0,0,0
ENST00000758559,0,0,0,0,0,0
ENST00000758556,0,0,0,0,0,0
ENST00000758548,0,0,0,0,0,0
ENST00000758547,0,0,0,0,0,0
ENST00000758543,0,0,0,0,0,0
ENST00000758546,0,0,0,0,0,0
ENST00000758542,0,0,0,0,0,0
ENST00000758558,0,0,0,0,0,0
ENST00000758544,0,0,26,0,0,30
ENST00000758561,0,0,0,0,0,0
ENST00000308624,0,20,75,19,33,89
ENST00000912579,0,0,0,0,0,0
ENST00000912580,0,0,0,0,0,0
ENST00000912581,0,0,0,0,0,0
ENST00000452177,0,5,10,0,0,15
ENST00000450962,0,0,0,0,0,0
MSTRG.22954.7,0,0,8,0,0,0
ENST00000912582,0,0,0,0,0,0
ENST00000941025,0,0,0,0,0,0
ENST00000912583,0,0,0,0,0,0
ENST00000407292,0,0,0,0,0,0
ENST00000437132,0,0,0,0,0,0
MSTRG.22954.12,0,12,22,0,0,49
MSTRG.22954.13,0,0,1,0,0,18
ENST00000463442,0,0,6,0,0,2
ENST00000428335,0,0,0,0,0,0
ENST00000467759,0,0,4,0,0,3
ENST00000475201,0,0,0,0,0,0
ENST00000494178,0,0,1,0,0,3
ENST00000498321,0,0,0,0,0,0
MSTRG.22957.1,0,0,13,0,0,5
ENST00000489646,0,0,2,0,0,0
ENST00000471239,0,0,0,0,0,0
ENST00000457467,0,0,0,0,0,0
ENST00000472606,0,0,0,0,0,0
ENST00000650512,0,0,0,0,0,0
ENST00000961834,0,0,0,0,0,3
ENST00000898234,0,0,0,0,0,0
ENST00000898236,0,0,0,0,0,0
ENST00000961833,0,0,0,0,0,0
ENST00000650224,0,0,0,0,0,0
ENST00000898235,0,0,0,0,0,0
ENST00000961835,0,0,0,0,0,0
ENST00000497517,0,0,0,0,0,0
ENST00000961836,0,0,0,0,0,0
ENST00000961837,0,0,0,0,0,0
ENST00000898237,0,0,0,0,0,0
ENST00000382269,0,0,0,0,0,0
ENST00000539820,0,0,3,0,0,0
ENST00000345913,0,0,0,0,0,0
ENST00000329066,0,0,0,0,0,0
ENST00000382201,0,0,0,0,0,0
ENST00000423320,0,0,0,0,0,0
ENST00000346956,0,0,0,0,0,0
ENST00000382198,0,0,0,0,0,0
ENST00000422464,0,0,35,0,0,5
ENST00000816433,0,0,3,0,0,0
ENST00000446278,0,0,0,0,0,0
ENST00000469607,0,0,0,0,0,0
ENST00000462973,0,0,0,0,0,0
ENST00000816434,0,4,0,0,0,0
ENST00000425083,0,0,0,0,0,0
ENST00000479902,0,0,0,0,0,0
ENST00000438247,0,0,27,0,5,15
ENST00000640435,0,0,0,0,0,0
ENST00000419028,0,0,0,0,0,0
ENST00000806417,0,0,0,0,0,0
ENST00000806418,0,0,0,0,0,0
ENST00000703010,3,0,0,0,0,0
ENST00000453308,0,1,0,0,0,0
ENST00000465809,0,4,0,0,0,0
ENST00000467191,0,0,0,0,0,0
ENST00000483018,0,0,0,6,1,0
ENST00000447941,0,0,0,0,0,0
ENST00000485177,0,0,0,0,0,0
ENST00000830915,0,0,0,0,0,0
MSTRG.22964.1,4823,1586,0,4832,3178,0
ENST00000252804,7858,9515,7750,7573,6074,4407
ENST00000857505,5594,2397,4301,4508,7360,1796
ENST00000493654,18,67,40,31,30,18
ENST00000478155,80,59,33,54,29,44
ENST00000477093,5,5,2,8,0,4
ENST00000493779,99,45,11,16,15,12
ENST00000433670,22,63,50,88,72,18
ENST00000425171,38,0,0,0,0,0
ENST00000477810,8,2,6,7,10,7
ENST00000830914,11,25,0,0,0,0
ENST00000648814,0,0,0,0,0,0
ENST00000647755,0,0,0,0,0,0
ENST00000647738,0,0,0,0,0,0
ENST00000644820,0,0,0,0,0,0
ENST00000399161,0,0,0,0,0,0
ENST00000648627,0,0,0,0,0,0
ENST00000407844,0,0,0,0,0,0
ENST00000892482,0,0,0,0,0,0
ENST00000648643,0,0,0,0,0,0
ENST00000649840,0,0,0,0,0,0
ENST00000648465,0,0,0,0,0,0
ENST00000648318,0,0,0,0,0,0
ENST00000650399,0,0,0,0,0,0
ENST00000650485,0,0,0,0,0,0
ENST00000648598,0,0,0,0,0,0
ENST00000648913,0,0,0,0,0,0
ENST00000648478,0,0,0,0,0,0
ENST00000649092,0,0,0,0,0,0
ENST00000650560,0,0,0,0,0,0
ENST00000648299,0,0,0,0,0,0
ENST00000648933,0,0,0,0,0,0
ENST00000648753,0,0,0,0,0,0
ENST00000647687,0,0,0,0,0,0
ENST00000648931,0,0,0,0,0,0
ENST00000649207,0,0,0,0,0,0
ENST00000647694,0,0,0,0,0,0
ENST00000649663,0,0,0,0,0,0
ENST00000648665,0,0,0,0,0,0
ENST00000648486,0,0,0,0,0,0
ENST00000428368,0,0,0,0,0,0
ENST00000648316,0,0,0,0,0,0
ENST00000399157,0,0,0,0,0,0
ENST00000638628,0,0,0,0,0,0
ENST00000638236,0,0,0,0,0,0
ENST00000650589,0,0,0,0,0,0
ENST00000648885,0,0,0,0,0,0
ENST00000648943,0,0,0,0,0,0
ENST00000798094,0,0,0,0,0,6
ENST00000471668,0,0,0,0,0,5
ENST00000426976,0,14,0,0,0,10
ENST00000797882,0,0,0,0,0,0
ENST00000797883,0,0,0,0,0,0
ENST00000648366,0,0,0,0,0,0
ENST00000797987,0,0,0,0,0,6
ENST00000647848,0,0,0,0,0,0
ENST00000648430,0,0,0,0,0,0
ENST00000829895,0,0,0,0,0,0
ENST00000829894,0,0,0,0,0,0
ENST00000798563,0,0,0,0,0,0
ENST00000470954,0,0,0,0,0,0
ENST00000602387,0,0,0,0,0,0
ENST00000649810,0,0,0,0,0,0
ENST00000650081,0,0,0,0,0,0
ENST00000490585,0,0,0,0,0,0
ENST00000485547,0,0,0,0,0,0
ENST00000649641,0,0,0,0,0,0
ENST00000649709,0,0,0,0,0,0
ENST00000649313,0,0,0,0,0,0
ENST00000762702,0,0,0,0,0,0
ENST00000762703,0,0,0,0,0,0
ENST00000647604,0,0,0,0,0,0
ENST00000649587,0,0,0,0,0,0
ENST00000648148,0,0,0,0,0,0
ENST00000479156,0,0,0,0,0,0
ENST00000476547,0,0,0,0,0,0
ENST00000649898,0,0,0,0,0,0
ENST00000648568,0,0,0,0,0,0
ENST00000647697,0,0,0,0,0,0
ENST00000649618,0,0,0,0,0,0
ENST00000649149,0,6,0,0,0,0
ENST00000649646,0,0,0,0,0,0
ENST00000649260,0,0,0,0,0,0
ENST00000648688,0,0,0,0,0,0
ENST00000460585,0,0,0,0,0,0
ENST00000650253,0,0,0,0,0,0
ENST00000650174,0,0,0,0,0,0
ENST00000422175,0,0,0,0,0,0
ENST00000448106,0,0,0,0,4,0
ENST00000648339,3,0,0,0,0,0
ENST00000648928,9,0,0,0,0,0
ENST00000647618,22,0,0,0,0,0
ENST00000650593,1,0,0,0,0,0
ENST00000689939,1,0,0,0,0,0
ENST00000649741,3,0,0,0,0,0
ENST00000485348,4,0,0,0,0,0
ENST00000655823,0,0,0,0,0,0
ENST00000414065,0,0,0,0,0,0
ENST00000701266,0,0,0,0,0,0
ENST00000765991,0,0,0,0,0,0
ENST00000766171,0,0,0,0,0,0
ENST00000687595,0,0,0,0,0,0
ENST00000766169,0,0,0,0,0,0
ENST00000687814,0,0,0,0,0,0
ENST00000766167,0,0,0,0,0,0
ENST00000766168,0,0,0,0,0,0
ENST00000702511,0,0,0,0,0,0
ENST00000765992,0,0,0,0,0,0
ENST00000765993,0,0,0,0,0,0
ENST00000766170,0,0,0,0,0,0
ENST00000766172,0,0,0,0,0,0
ENST00000658302,0,0,0,0,0,0
ENST00000775165,0,0,0,0,0,0
ENST00000775168,0,0,0,0,0,0
ENST00000775167,0,0,0,0,0,0
ENST00000775166,0,0,0,0,0,0
ENST00000652954,0,0,0,0,0,0
ENST00000660883,0,0,0,0,0,0
ENST00000720804,0,0,0,0,0,0
ENST00000720805,0,0,0,0,0,0
ENST00000720807,0,0,0,0,0,0
ENST00000720806,0,0,0,0,0,0
ENST00000457813,0,0,0,0,0,0
ENST00000671195,0,0,0,0,0,0
ENST00000721169,0,0,0,0,0,0
ENST00000720808,0,0,0,0,0,0
ENST00000720955,0,0,0,0,0,0
ENST00000720809,0,0,0,0,0,0
ENST00000720810,0,0,0,0,0,0
ENST00000452701,0,0,0,0,0,0
ENST00000663614,0,0,0,0,0,0
ENST00000664836,0,0,0,0,0,0
ENST00000663497,4,0,0,0,0,0
ENST00000796916,0,0,0,0,0,0
ENST00000796918,0,0,0,0,0,0
ENST00000796917,0,0,0,0,0,0
ENST00000454530,0,0,0,0,0,0
ENST00000740421,0,0,0,0,0,0
ENST00000740422,0,4,0,0,0,0
ENST00000740431,0,0,0,0,0,0
ENST00000740420,0,0,0,0,0,0
ENST00000457478,0,0,0,0,0,0
ENST00000740432,0,0,0,0,0,0
ENST00000667683,0,0,0,0,0,0
ENST00000740423,0,0,0,0,0,0
ENST00000740424,0,0,0,0,0,0
ENST00000740425,0,0,0,0,0,0
ENST00000740427,0,0,0,0,0,0
ENST00000740428,0,0,0,0,0,0
ENST00000740426,0,0,0,0,0,0
ENST00000740429,0,0,0,0,0,0
ENST00000740784,0,0,0,0,0,0
ENST00000740785,0,0,0,0,0,0
ENST00000740782,0,0,0,0,0,0
ENST00000740783,0,0,0,0,0,0
ENST00000740786,0,0,0,0,0,0
ENST00000740430,0,0,0,0,0,0
ENST00000740433,0,6,0,0,0,0
ENST00000740434,0,3,0,0,0,0
ENST00000425776,0,0,0,8,0,0
ENST00000740672,0,0,0,0,0,0
ENST00000419347,0,0,0,0,0,0
ENST00000478754,0,9,10,14,2,4
ENST00000398659,0,11,0,0,2,3
ENST00000864323,0,0,0,0,0,0
ENST00000864324,0,0,6,0,3,2
ENST00000955638,0,0,0,0,0,0
ENST00000455162,0,0,0,0,0,0
ENST00000441271,0,0,0,0,0,0
ENST00000435721,0,0,0,0,0,0
ENST00000406835,0,1,0,0,0,0
ENST00000462515,0,0,0,0,0,0
ENST00000444776,0,0,0,0,0,0
ENST00000454977,0,9,2,0,1,8
ENST00000797061,0,11,0,0,0,0
ENST00000858083,0,0,0,117,4,0
ENST00000382110,0,206,0,0,0,0
ENST00000858084,0,0,0,0,0,0
ENST00000858082,0,0,390,202,0,253
ENST00000858085,0,0,0,0,0,0
ENST00000858086,0,0,0,0,0,0
ENST00000935225,0,10,6,0,19,13
ENST00000935226,0,0,0,0,0,0
ENST00000935227,0,0,0,0,0,0
ENST00000858089,0,0,0,0,0,0
ENST00000457845,0,0,0,0,0,0
ENST00000441983,0,0,0,1,0,0
ENST00000433382,0,0,0,0,0,0
ENST00000802913,0,0,0,0,0,0
ENST00000473348,0,4,6,0,0,0
ENST00000416918,0,0,0,0,0,0
ENST00000382125,268,386,419,315,388,393
ENST00000496433,2,5,3,3,2,10
ENST00000463662,3,0,0,2,0,1
ENST00000482570,2,3,2,1,2,2
ENST00000470625,1,1,1,1,1,1
ENST00000443925,10,25,3,0,9,5
ENST00000797060,4,3,7,7,7,23
ENST00000964174,21,3,7,12,10,11
ENST00000324266,948,553,623,402,944,413
ENST00000858088,20,0,0,263,25,0
ENST00000858087,1,4,6,2,1,2
ENST00000482645,6,19,20,45,48,19
ENST00000964175,23,0,0,4,8,7
ENST00000411973,3,3,0,9,0,1
ENST00000417243,23,12,0,0,0,0
ENST00000469147,27,29,8,35,32,21
ENST00000441099,24,9,6,3,10,8
ENST00000462983,5,9,13,7,7,15
ENST00000479897,13,1,7,4,11,4
ENST00000415624,2,2,4,6,1,1
ENST00000479955,2,2,2,19,7,8
ENST00000497597,44,33,29,23,20,22
ENST00000802914,15,22,17,8,12,13
ENST00000461577,14,4,7,6,1,3
ENST00000489032,10,31,10,32,8,10
ENST00000437733,2,3,3,7,1,2
ENST00000469400,11,5,5,11,1,4
ENST00000452495,26,9,10,8,7,6
ENST00000493792,15,5,2,15,3,3
ENST00000453806,49,53,19,22,12,17
ENST00000751284,19,3,12,8,8,10
ENST00000879402,0,0,0,0,0,0
ENST00000879401,0,0,0,0,0,0
ENST00000879405,0,46,20,5,0,164
ENST00000879403,0,0,0,0,0,0
ENST00000879406,0,0,0,0,0,0
ENST00000879407,0,0,0,0,0,0
ENST00000879408,0,0,0,0,0,0
ENST00000879409,0,0,0,0,0,0
ENST00000415131,0,6,1,9,0,0
ENST00000607415,4,6,2,2,0,0
ENST00000327435,786,961,1159,1494,891,1068
ENST00000879404,5,11,6,0,3,9
ENST00000382093,127,123,122,221,60,98
ENST00000450917,33,28,21,22,16,34
ENST00000797453,0,0,0,0,0,0
ENST00000422961,0,1,1,33,0,0
ENST00000797454,0,0,7,13,8,9
ENST00000416463,0,0,0,0,0,0
ENST00000439547,0,0,0,0,0,0
ENST00000797448,0,0,0,0,0,0
ENST00000797450,0,0,0,0,0,0
ENST00000797451,0,0,0,0,0,0
ENST00000423704,0,0,0,0,0,0
ENST00000797449,0,0,0,0,0,0
ENST00000797452,0,0,0,0,0,0
ENST00000438482,0,0,0,0,0,0
ENST00000921961,0,0,0,0,0,6
ENST00000921962,0,0,0,0,0,0
ENST00000861506,0,4,8,0,1,3
ENST00000968504,0,0,0,0,0,0
ENST00000454734,0,17,5,0,1,11
ENST00000797888,0,0,0,0,0,0
ENST00000797889,0,0,0,0,0,0
ENST00000797890,0,0,0,0,0,0
ENST00000797891,0,0,0,0,0,0
ENST00000797892,0,0,0,0,0,0
ENST00000654051,10,7,0,26,0,0
ENST00000658393,43,7,34,12,8,30
ENST00000315212,1869,2071,4037,1632,2057,4845
ENST00000436842,8,36,44,8,8,25
ENST00000797989,6,9,0,0,0,6
ENST00000464986,1,2,4,8,6,2
ENST00000426725,113,0,0,149,37,0
ENST00000664922,58,0,175,0,0,266
ENST00000438436,30,164,176,23,134,224
ENST00000671571,0,0,0,0,0,10
ENST00000920288,0,0,0,0,0,0
ENST00000920291,0,0,0,0,0,0
ENST00000920292,0,0,1,0,0,0
ENST00000920293,0,0,1,0,0,0
ENST00000905977,0,0,2253,0,192,617
ENST00000920295,0,0,0,0,0,0
ENST00000920296,0,0,0,0,0,0
ENST00000920297,0,0,0,0,0,0
ENST00000920298,0,0,0,0,0,0
ENST00000920299,0,0,0,0,0,0
ENST00000920300,0,0,0,0,0,0
ENST00000920301,0,0,0,0,0,0
ENST00000920302,0,289,0,0,0,0
ENST00000920303,0,0,7,0,35,0
ENST00000920307,0,0,0,0,0,0
ENST00000646909,0,0,0,0,0,0
ENST00000920304,0,3,5,0,4,0
ENST00000920305,0,0,0,0,0,0
ENST00000920306,0,0,0,0,0,0
ENST00000647131,0,616,3808,1121,1258,0
ENST00000403564,0,67,51,0,0,0
ENST00000920308,0,0,0,0,0,0
ENST00000406376,0,0,0,0,0,131
ENST00000920309,0,85,10,2,4,0
ENST00000645540,0,0,0,0,0,0
ENST00000656939,78,356,68,117,62,117
ENST00000920289,4,0,2,0,0,0
ENST00000920290,1,0,0,0,0,0
ENST00000920294,1,0,0,0,0,0
ENST00000645674,11854,11305,7320,10933,12486,21423
ENST00000491937,22,552,545,164,30,8
ENST00000462576,46,123,71,22,14,96
ENST00000407445,19,4,8,55,9,51
ENST00000481006,451,630,682,313,497,848
ENST00000479123,1,1,1,1,1,8
ENST00000472966,1,1,2,1,3,14
ENST00000856326,0,0,0,0,0,0
ENST00000856327,0,0,0,0,0,0
ENST00000856328,0,7,0,0,0,0
ENST00000856329,0,0,0,0,0,0
ENST00000856330,0,0,0,0,0,0
ENST00000856331,0,0,0,0,0,0
ENST00000382062,0,0,0,0,0,0
ENST00000419002,0,0,0,0,0,0
ENST00000856333,0,0,0,0,0,0
ENST00000460971,0,0,0,0,0,0
ENST00000487365,0,0,0,0,0,0
ENST00000856335,0,0,0,0,0,0
ENST00000856336,0,0,0,0,0,0
ENST00000236693,0,0,0,0,0,0
ENST00000856337,0,0,0,0,0,0
ENST00000856332,0,0,0,0,0,0
ENST00000856338,0,0,0,0,0,0
ENST00000856346,0,0,0,0,0,0
ENST00000856339,0,0,0,0,0,0
ENST00000856340,0,0,0,0,0,0
ENST00000856341,0,0,0,0,0,0
ENST00000856342,0,0,0,0,0,0
ENST00000856343,0,0,0,0,0,0
ENST00000856344,0,0,0,0,0,0
ENST00000856334,0,0,0,0,0,0
ENST00000349077,0,0,0,0,0,0
ENST00000856345,0,0,0,0,0,0
ENST00000856347,0,0,0,0,0,0
ENST00000416132,0,0,0,0,0,0
ENST00000856348,0,0,0,0,0,0
ENST00000856349,0,0,0,6,0,0
ENST00000856350,0,0,0,0,0,0
ENST00000856351,0,0,0,0,0,0
ENST00000856353,0,0,0,0,0,0
ENST00000856352,0,0,0,0,0,0
ENST00000922248,0,0,0,0,0,0
ENST00000438814,0,0,0,0,0,0
ENST00000418971,0,0,0,0,0,0
ENST00000856355,0,0,0,0,0,0
ENST00000856354,0,0,0,0,0,0
ENST00000856356,0,0,0,0,0,0
ENST00000856357,0,0,0,0,0,0
ENST00000456450,0,0,0,0,0,0
ENST00000856358,0,0,0,0,0,0
ENST00000403096,0,0,0,0,0,0
ENST00000402794,0,0,0,0,0,0
ENST00000402922,0,0,0,0,0,0
ENST00000404205,0,0,0,0,0,0
ENST00000335179,5,0,0,2,5,1
ENST00000691818,84,0,17,80,0,35
ENST00000803292,0,0,0,0,0,0
ENST00000707165,0,0,0,0,0,0
ENST00000747059,0,0,0,0,0,0
ENST00000436002,0,0,1,0,1,0
ENST00000762811,0,0,0,0,0,0
ENST00000412134,0,0,6,0,0,0
ENST00000421212,0,0,0,0,0,0
ENST00000659398,0,0,2,0,0,0
ENST00000823876,0,0,0,0,0,0
ENST00000432314,1,5,3,0,0,8
ENST00000814711,0,3,14,0,11,62
ENST00000814712,0,0,0,0,0,0
MSTRG.22983.1,0,18,18,0,13,89
MSTRG.22984.1,1,6,21,1,5,83
ENST00000837483,0,0,0,0,0,0
ENST00000837484,0,0,0,0,0,0
ENST00000837485,0,0,0,0,0,0
ENST00000837486,0,0,0,0,0,0
ENST00000425763,0,0,0,8,0,0
ENST00000837547,0,0,0,0,0,0
ENST00000837546,0,0,0,0,0,0
ENST00000837487,2,0,0,0,0,0
ENST00000773893,0,0,0,0,0,0
ENST00000453678,0,0,0,0,0,0
ENST00000774014,0,0,0,2,0,0
ENST00000774015,0,0,0,0,0,0
ENST00000774018,0,0,0,0,0,0
ENST00000774020,0,0,0,0,0,0
ENST00000774017,0,0,0,0,0,0
ENST00000774024,0,0,0,0,0,0
ENST00000455579,0,0,2,2,0,2
ENST00000659527,0,0,0,0,0,0
ENST00000829928,0,0,0,0,0,0
ENST00000829847,0,0,0,0,0,0
ENST00000829852,0,0,0,0,0,0
ENST00000413960,0,0,0,0,0,0
ENST00000829849,0,0,0,0,0,0
ENST00000829845,0,0,0,0,0,0
ENST00000829855,0,0,0,0,0,0
ENST00000829851,0,0,0,0,0,0
ENST00000829850,0,0,0,0,0,0
ENST00000829846,0,0,0,0,0,0
ENST00000458264,4,0,0,0,2,1
ENST00000420221,20,0,0,0,0,0
ENST00000774016,4,4,4,11,1,5
ENST00000774019,10,0,0,0,0,3
ENST00000774021,25,0,0,0,0,15
ENST00000774022,2,0,0,0,0,0
ENST00000774023,23,43,9,26,11,30
MSTRG.22985.1,3414,2597,4685,959,0,4143
ENST00000322002,12170,539,961,8279,2264,846
ENST00000829853,32,0,0,0,0,0
ENST00000829854,2,0,0,0,0,0
ENST00000655406,10,12,26,16,0,109
ENST00000829848,3,0,0,0,0,0
ENST00000785644,0,0,0,0,0,0
ENST00000785645,0,0,0,0,0,0
ENST00000785646,0,0,0,0,0,0
ENST00000785649,0,0,0,0,0,0
ENST00000785648,0,0,0,0,0,0
ENST00000785647,0,0,0,0,0,0
ENST00000659985,0,0,0,0,0,0
ENST00000659164,0,0,0,0,0,0
ENST00000747559,0,0,0,0,0,0
ENST00000747558,0,0,0,0,0,0
ENST00000456327,0,0,0,0,0,0
ENST00000666985,0,0,0,0,0,0
ENST00000654655,0,0,0,2,0,0
ENST00000431182,0,0,0,0,0,0
ENST00000687697,0,0,0,0,0,0
ENST00000670048,0,0,0,0,0,0
ENST00000670925,0,0,0,0,0,0
ENST00000654025,0,0,0,14,0,0
ENST00000668005,0,0,0,0,0,0
ENST00000664766,0,0,4,0,0,0
ENST00000661262,0,0,0,0,0,0
ENST00000663649,0,0,0,0,0,0
ENST00000669975,0,0,0,0,0,0
ENST00000668795,0,0,0,0,0,0
ENST00000670914,0,0,0,0,0,0
ENST00000747561,0,0,0,0,0,0
ENST00000654672,0,0,0,0,0,0
ENST00000658702,0,0,0,0,0,0
ENST00000690744,0,0,0,0,0,0
ENST00000663243,0,0,0,0,0,0
ENST00000670583,0,0,0,0,0,0
ENST00000747560,0,0,0,0,0,0
ENST00000669751,0,0,0,0,0,0
ENST00000747557,0,0,0,0,0,0
ENST00000664097,0,0,0,0,0,0
ENST00000670820,0,0,0,0,0,0
ENST00000654857,0,0,0,0,0,0
ENST00000625018,0,0,0,0,0,0
ENST00000391666,0,0,0,0,0,0
ENST00000612300,0,0,0,0,0,0
ENST00000747783,0,0,0,0,0,0
ENST00000747784,0,0,0,0,0,0
ENST00000747581,0,0,0,0,0,0
ENST00000747569,0,0,0,0,0,0
ENST00000747567,0,0,0,0,0,0
ENST00000747577,0,0,0,0,0,0
ENST00000660066,0,0,0,0,0,0
ENST00000747580,0,0,0,0,0,0
ENST00000747562,0,0,0,0,0,0
ENST00000450794,0,0,0,0,0,0
ENST00000747570,0,0,0,0,0,0
ENST00000747563,0,0,0,0,0,0
ENST00000747578,0,0,0,0,0,0
ENST00000747582,0,0,0,0,0,0
ENST00000747571,0,0,0,0,0,0
ENST00000747564,0,0,0,0,0,0
ENST00000747583,0,0,0,0,0,0
ENST00000747556,0,0,0,0,0,0
ENST00000660326,0,0,2,0,0,0
ENST00000747568,0,0,0,0,0,0
ENST00000747566,0,0,0,0,0,0
ENST00000747579,0,0,0,0,0,0
